# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
309.11838,44.99557,0.001793,0.000123,2.085686,2.71178,9.5622,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.118DEC44.996.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1184&DEC=44.9956&SR=0.01,[[ 0.7422719  0.2577281]],,0
309.18906,44.98961,0.001274,0.000123,2.047029,2.39453,9.9048,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.189DEC44.99.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1891&DEC=44.9896&SR=0.01,[[ 0.66884696  0.33115304]],,0
309.39414,44.9498,0.054381,0.000673,2.244812,2.61454,9.878,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.394DEC44.95.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3941&DEC=44.9498&SR=0.01,[[ 0.75602347  0.2439765 ]],,0
309.75451,44.9202,0.002125,0.00013,2.669826,4.16308,9.529,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.755DEC44.92.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.7545&DEC=44.9202&SR=0.01,[[ 0.8543334   0.14566664]],,0
308.98713,44.91033,0.001682,0.000123,2.12669,2.43241,10.0174,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.987DEC44.91.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.9871&DEC=44.9103&SR=0.01,[[ 0.77600461  0.22399548]],,0
309.14957,44.90646,0.002837,0.000136,2.695082,7.05668,9.9859,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.15DEC44.906.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1496&DEC=44.9065&SR=0.01,[[ 0.73274338  0.26725665]],,0
308.46252,44.86427,0.001037,0.000123,4.291,2.93202,13.9113,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.463DEC44.864.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4625&DEC=44.8643&SR=0.01,[[ 0.72305912  0.27694082]],,0
308.52268,44.83812,0.001521,0.000123,3.08564,2.42638,-10.1725,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.523DEC44.838.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.5227&DEC=44.8381&SR=0.01,[[ 0.66279304  0.33720693]],,0
308.91287,44.83478,0.007771,0.000149,2.17451,2.49069,9.8013,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.913DEC44.835.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.9129&DEC=44.8348&SR=0.01,[[ 0.70713532  0.29286462]],,0
308.98685,44.78572,0.001501,0.000123,2.697955,2.30813,-10.6659,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.987DEC44.786.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.9869&DEC=44.7857&SR=0.01,[[ 0.6371963   0.36280364]],,0
309.04385,44.77967,0.002591,0.000123,2.11857,2.54178,-6.2126,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.044DEC44.78.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.0439&DEC=44.7797&SR=0.01,[[ 0.82947987  0.17052008]],,0
308.37308,44.7645,0.001751,0.000123,2.475948,2.1652,10.7759,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.373DEC44.765.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.3731&DEC=44.7645&SR=0.01,[[ 0.83013189  0.16986808]],,0
309.58193,44.7453,0.001616,0.000123,2.620937,2.38751,13.0752,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.582DEC44.745.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.5819&DEC=44.7453&SR=0.01,[[ 0.78390062  0.21609944]],,0
308.40262,44.63271,0.001869,0.000129,2.972154,3.76356,9.7848,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.403DEC44.633.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4026&DEC=44.6327&SR=0.01,[[ 0.40297881  0.59702122]],,0
309.71481,44.62316,0.003812,0.000124,2.315966,2.67416,9.8012,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.715DEC44.623.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.7148&DEC=44.6232&SR=0.01,[[ 0.68151575  0.31848422]],,0
309.14384,44.61944,0.001549,0.000155,10.674366,7.04814,-9.4188,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.144DEC44.619.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1438&DEC=44.6194&SR=0.01,[[ 0.32307199  0.67692804]],,0
308.44967,44.61079,0.002231,0.000173,6.126694,9.8829,-9.422,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.45DEC44.611.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4497&DEC=44.6108&SR=0.01,[[ 0.07580615  0.92419386]],,0
308.45787,44.61216,0.0012,0.000173,8.154139,11.7688,-9.1854,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.458DEC44.612.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4579&DEC=44.6122&SR=0.01,[[ 0.10756629  0.8924337 ]],,0
308.45743,44.60739,0.004245,0.000173,2.728108,2.27904,-13.1434,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.457DEC44.607.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4574&DEC=44.6074&SR=0.01,[[ 0.1840241   0.81597584]],,0
309.21284,44.60053,0.00271,0.000129,3.150759,4.6596,-10.0651,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.213DEC44.601.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.2128&DEC=44.6005&SR=0.01,[[ 0.66292459  0.33707544]],,0
309.54101,44.51387,0.004208,0.000123,2.08271,2.59864,9.8383,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.541DEC44.514.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.541&DEC=44.5139&SR=0.01,[[ 0.75975984  0.24024016]],,0
309.49302,44.50727,0.006288,0.000136,2.283312,2.60828,9.7803,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.493DEC44.507.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.493&DEC=44.5073&SR=0.01,[[ 0.76571608  0.23428397]],,0
309.38969,44.49869,0.001388,0.000123,2.867986,3.56389,-9.6563,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.39DEC44.499.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3897&DEC=44.4987&SR=0.01,[[ 0.73838741  0.26161256]],,0
308.9274,44.40117,0.042926,0.00053,2.241615,2.56688,9.8724,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.927DEC44.401.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.9274&DEC=44.4012&SR=0.01,[[ 0.83760542  0.1623946 ]],,0
309.12701,44.37766,0.001137,0.000123,3.163278,2.32197,-11.3599,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.127DEC44.378.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.127&DEC=44.3777&SR=0.01,[[ 0.77210355  0.22789645]],,0
309.16781,44.35379,0.001437,0.000123,2.119905,2.89597,10.6625,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.168DEC44.354.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1678&DEC=44.3538&SR=0.01,[[ 0.71811694  0.28188312]],,0
309.13167,44.34306,0.002316,0.000123,2.174719,2.51098,9.9635,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.132DEC44.343.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1317&DEC=44.3431&SR=0.01,[[ 0.73638415  0.26361579]],,0
309.61049,44.31293,0.002111,0.000123,2.296399,2.60476,-9.0876,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.61DEC44.313.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.6105&DEC=44.3129&SR=0.01,[[ 0.75236428  0.24763574]],,0
308.4516,44.27469,0.004584,0.000128,2.158733,2.56175,9.8858,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.452DEC44.275.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4516&DEC=44.2747&SR=0.01,[[ 0.64286292  0.35713699]],,0
309.18273,44.24385,0.001748,0.000142,3.476805,5.23332,-9.6402,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.183DEC44.244.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1827&DEC=44.2439&SR=0.01,[[ 0.54941171  0.45058823]],,0
309.17806,44.24314,0.005387,0.000141,2.36437,3.18299,9.7841,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.178DEC44.243.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1781&DEC=44.2431&SR=0.01,[[ 0.72126204  0.27873799]],,0
309.35266,44.22835,0.003402,0.000125,2.84802,2.44864,11.3761,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.353DEC44.228.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3527&DEC=44.2284&SR=0.01,[[ 0.73082739  0.26917264]],,0
308.42284,44.218,0.002501,0.000123,2.415498,2.95307,9.8638,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.423DEC44.218.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.4228&DEC=44.218&SR=0.01,[[ 0.65500355  0.34499651]],,0
309.64987,44.20394,0.004798,0.000128,2.25147,2.63961,9.8293,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.65DEC44.204.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.6499&DEC=44.2039&SR=0.01,[[ 0.72937089  0.27062908]],,0
309.38125,44.19247,0.000553,0.000157,11.257815,7.94096,9.7306,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.381DEC44.192.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3813&DEC=44.1925&SR=0.01,[[ 0.05656246  0.94343758]],,0
309.37344,44.18752,0.001884,0.000156,9.574121,6.81965,10.236,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.373DEC44.188.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3734&DEC=44.1875&SR=0.01,[[ 0.25883794  0.741162  ]],,0
308.88912,44.14229,0.002647,0.000123,2.528096,2.39962,7.7872,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.889DEC44.142.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.8891&DEC=44.1423&SR=0.01,[[ 0.87937105  0.12062892]],,0
309.37815,44.13751,0.001305,0.000123,2.634037,3.1038,9.9632,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.378DEC44.138.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3782&DEC=44.1375&SR=0.01,[[ 0.56484246  0.43515748]],,0
308.64102,44.05899,0.001838,0.000128,2.084085,2.39458,-10.5091,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.641DEC44.059.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.641&DEC=44.059&SR=0.01,[[ 0.7470271   0.25297284]],,0
309.16915,44.02034,0.008911,0.000181,2.869964,2.35189,-16.8814,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.169DEC44.02.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1692&DEC=44.0203&SR=0.01,[[ 0.83074379  0.16925626]],,0
309.16817,44.01227,0.002346,0.000181,2.146585,2.6504,9.7212,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.168DEC44.012.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1682&DEC=44.0123&SR=0.01,[[ 0.59862185  0.40137815]],,0
309.16796,44.00473,0.003735,0.00018,3.226391,2.61111,-32.9355,FITST22/VLASS1.1.ql.T22t21.J203608+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.168DEC44.005.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.168&DEC=44.0047&SR=0.01,[[ 0.52001977  0.47998032]],,0
309.33559,46.01686,0.0026858,0.000132,0,0,0,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.336DEC46.017.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3356&DEC=46.0169&SR=0.01,[[ 0.76975334  0.23024665]],,0
309.33972,45.92809,0.001673,0.000193,2.727185,3.25829,10.0288,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.34DEC45.928.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3397&DEC=45.9281&SR=0.01,[[ 0.73040253  0.2695975 ]],,0
309.35041,45.91997,0.010564,0.000193,2.51618,3.34398,13.3607,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.35DEC45.92.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.3504&DEC=45.92&SR=0.01,[[ 0.60125256  0.39874747]],,0
308.69858,45.91329,0.002125,0.00012,2.218879,2.42494,10.1415,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.699DEC45.913.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.6986&DEC=45.9133&SR=0.01,[[ 0.87235451  0.12764548]],,0
308.5537,45.85985,0.002058,0.00012,2.219134,2.41265,-8.9402,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.554DEC45.86.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.5537&DEC=45.8599&SR=0.01,[[ 0.83630437  0.16369559]],,0
309.06264,45.84947,0.002186,0.00012,2.159972,2.67927,10.137,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.063DEC45.849.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.0626&DEC=45.8495&SR=0.01,[[ 0.74204421  0.25795579]],,0
309.08086,45.7809,0.000703,0.000124,19.048617,4.97412,9.6849,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.081DEC45.781.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.0809&DEC=45.7809&SR=0.01,[[ 0.4261173   0.57388264]],,0
309.07729,45.77743,0.000742,0.000125,19.967943,4.64562,9.6834,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.077DEC45.777.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.0773&DEC=45.7774&SR=0.01,[[ 0.36154494  0.63845503]],,0
309.15978,45.77398,0.00116,0.000122,7.08078,5.09912,9.4765,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.16DEC45.774.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.1598&DEC=45.774&SR=0.01,[[ 0.60676807  0.39323193]],,0
309.13099,45.77179,0.001158,0.000123,2.898438,3.02014,-9.1399,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.131DEC45.772.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.131&DEC=45.7718&SR=0.01,[[ 0.69441992  0.30558008]],,0
309.93283,45.74901,0.0013751,0.00012,0,0,0,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.933DEC45.749.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.9328&DEC=45.749&SR=0.01,[[ 0.72841501  0.27158499]],,0
308.57948,45.73643,0.005132,0.000147,2.219307,2.67651,9.9686,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.579DEC45.736.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.5795&DEC=45.7364&SR=0.01,[[ 0.689417  0.310583]],,0
308.58498,45.73512,0.003495,0.000146,2.459072,3.11454,9.9921,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.585DEC45.735.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.585&DEC=45.7351&SR=0.01,[[ 0.41706929  0.58293068]],,0
308.55157,45.67224,0.001326,0.000128,2.436304,2.85172,7.6766,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA308.552DEC45.672.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=308.5516&DEC=45.6722&SR=0.01,[[ 0.64483994  0.35516006]],,0
309.84191,45.60852,0.002676,0.000137,3.963412,5.15896,-9.5881,FITST22/VLASS1.1.ql.T22t21.J203646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA309.842DEC45.609.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=309.8419&DEC=45.6085&SR=0.01,[[ 0.76831603  0.23168395]],,0
