# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
260.05542,48.48526,0.001243,0.000136,2.39942,4.53367,9.4575,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.055DEC48.485.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.3288&DEC=48.5675&SR=0.01,[[ 0.76363188  0.23636806]],,0
260.04735,50.28808,0.001932,0.000197,3.05097,2.61024,10.7888,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.047DEC50.288.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.9252&DEC=50.5279&SR=0.01,[[ 0.60030121  0.39969882]],,0
260.03498,50.60464,0.004822,0.000197,3.359263,2.7426,7.5843,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.035DEC50.605.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.4842&DEC=51.7518&SR=0.01,[[ 0.81600136  0.18399864]],,0
260.01111,49.74769,0.001018,0.000123,2.817234,4.87024,-9.5855,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.011DEC49.748.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=266.1234&DEC=51.2977&SR=0.01,[[ 0.60744363  0.3925564 ]],,0
259.99912,49.60267,0.001585,0.000119,2.353235,3.46395,9.4881,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.999DEC49.603.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=266.7372&DEC=50.0073&SR=0.01,[[ 0.58936894  0.41063109]],,0
259.9902,50.53696,0.002964,0.000197,2.875324,3.51959,9.4996,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.99DEC50.537.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=262.1371&DEC=48.0943&SR=0.01,[[ 0.80401927  0.19598076]],,0
259.98633,50.54227,0.002831,0.000197,3.033964,3.18745,9.4407,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.986DEC50.542.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.8259&DEC=48.2753&SR=0.01,[[ 0.63028431  0.36971566]],,0
259.96515,50.18206,0.00511,0.000197,3.018464,3.86437,9.792,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.965DEC50.182.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.2124&DEC=49.5185&SR=0.01,[[ 0.55684376  0.4431563 ]],,0
259.95756,51.71992,0.001788,0.000126,2.597501,3.25847,9.7304,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.958DEC51.72.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.4214&DEC=51.004&SR=0.01,[[ 0.82133079  0.17866921]],,0
259.95122,50.95893,0.00172,0.000197,2.707699,2.6043,-10.1884,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.951DEC50.959.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.8582&DEC=49.5814&SR=0.01,[[ 0.74953336  0.25046664]],,0
259.95047,51.41424,0.000974,0.000129,4.891902,12.99294,9.5792,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.95DEC51.414.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.9431&DEC=51.1678&SR=0.01,[[ 0.54695207  0.45304799]],,0
259.94732,51.41293,0.000962,0.000129,4.511686,15.37858,9.7027,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.947DEC51.413.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=264.1475&DEC=49.695&SR=0.01,[[ 0.39639568  0.60360432]],,0
259.92962,51.36892,0.00692,0.000146,2.328195,2.74852,9.9194,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.93DEC51.369.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.7498&DEC=51.7563&SR=0.01,[[ 0.72608733  0.2739127 ]],,0
259.91729,49.96098,0.002057,0.000119,2.960236,2.26702,-10.727,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.917DEC49.961.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=298.6726&DEC=48.9867&SR=0.01,[[ 0.73368013  0.26631993]],,0
259.90934,48.07,0.059306,0.000855,2.289096,3.50983,-0.0473,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.909DEC48.07.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.2529&DEC=48.0567&SR=0.01,[[ 0.81875312  0.18124691]],,0
259.88839,51.27738,0.002486,0.000126,3.324788,2.86118,9.2813,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.888DEC51.277.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=289.4475&DEC=50.0773&SR=0.01,[[ 0.78503305  0.21496698]],,0
259.88336,51.76406,0.014157,0.000219,2.382669,2.77587,0.3122,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.883DEC51.764.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.7392&DEC=49.5282&SR=0.01,[[ 0.72636974  0.27363029]],,0
259.86785,48.75599,0.001109,0.000147,5.614638,3.65363,-10.0261,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.868DEC48.756.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=264.4786&DEC=49.8723&SR=0.01,[[ 0.75339127  0.24660867]],,0
259.86515,48.64258,0.001559,0.000136,2.367276,4.02494,9.4437,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.865DEC48.643.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=282.3121&DEC=50.3935&SR=0.01,[[ 0.82895553  0.1710445 ]],,0
259.86213,48.38471,0.001348,0.000136,3.201347,5.17098,9.4966,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.862DEC48.385.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.1808&DEC=48.9797&SR=0.01,[[ 0.68186653  0.31813347]],,0
259.85466,49.47902,0.00309,0.00012,2.475903,3.41682,9.348,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.855DEC49.479.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.111&DEC=50.4566&SR=0.01,[[ 0.56696147  0.4330385 ]],,0
259.84019,48.76558,0.004895,0.000141,2.273875,3.63035,-9.5196,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.84DEC48.766.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.7899&DEC=51.0707&SR=0.01,[[ 0.71301895  0.28698105]],,0
259.83933,49.0404,0.001388,0.000119,2.700941,3.72406,9.3977,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.839DEC49.04.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=257.5959&DEC=51.1288&SR=0.01,[[ 0.85054749  0.14945251]],,0
259.83668,48.73461,0.000871,0.00014,6.026269,15.49024,-9.6253,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.837DEC48.735.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.6413&DEC=49.0648&SR=0.01,[[ 0.60711706  0.39288291]],,0
259.83574,50.00604,0.00652,0.000197,2.69327,3.99376,9.5315,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.836DEC50.006.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.799&DEC=48.4237&SR=0.01,[[ 0.65210718  0.34789285]],,0
259.83538,50.00581,0.006635,0.000174,2.627066,4.2164,9.4939,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.835DEC50.006.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=257.2102&DEC=48.5004&SR=0.01,[[ 0.39476854  0.6052314 ]],,0
259.83048,48.73209,0.000902,0.000141,5.834508,15.52718,-9.7103,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.83DEC48.732.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.8367&DEC=48.7346&SR=0.01,[[ 0.71786219  0.28213778]],,0
259.81079,48.98046,0.075996,0.001165,2.418359,3.79507,3.2035,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.811DEC48.98.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.7187&DEC=48.658&SR=0.01,[[ 0.81270796  0.1872921 ]],,0
259.8031,51.55568,0.000941855,0.000125,0,0,0,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.803DEC51.556.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.1535&DEC=51.0649&SR=0.01,[[ 0.80319303  0.19680704]],,0
259.80289,51.55555,0.000948,0.000126,4.311436,3.31431,10.0498,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.803DEC51.556.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.6688&DEC=49.0656&SR=0.01,[[ 0.76645517  0.23354487]],,0
259.80059,48.32742,0.001174,0.000136,2.299444,3.62873,9.2319,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.801DEC48.327.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=286.0267&DEC=48.7658&SR=0.01,[[ 0.84547895  0.15452102]],,0
259.79414,51.76678,0.020157,0.000287,2.397659,2.76235,9.7667,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.794DEC51.767.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.6047&DEC=51.312&SR=0.01,[[ 0.74411237  0.25588766]],,0
259.79398,51.76667,0.020198,0.000335,2.394586,2.779,9.713,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.794DEC51.767.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.9396&DEC=51.5635&SR=0.01,[[ 0.59769237  0.4023076 ]],,0
259.7822,48.62535,0.005094,0.000155,2.252146,3.60664,9.4281,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.782DEC48.625.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.9363&DEC=48.0426&SR=0.01,[[ 0.85582966  0.14417036]],,0
259.77921,49.20435,0.001567,0.000134,10.623494,4.0647,7.0033,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.779DEC49.204.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.4409&DEC=48.8201&SR=0.01,[[ 0.60392523  0.39607483]],,0
259.77744,49.20257,0.003572,0.000134,3.674111,3.12033,10.5873,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.777DEC49.203.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.1716&DEC=51.534&SR=0.01,[[ 0.6434359   0.35656413]],,0
259.77424,51.24317,0.001772,0.000128,4.485106,5.55859,9.991,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.774DEC51.243.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.7074&DEC=50.9907&SR=0.01,[[ 0.56801057  0.4319894 ]],,0
259.77396,51.24298,0.001752,0.000128,4.501947,5.59893,10.0099,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.774DEC51.243.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.5535&DEC=49.8615&SR=0.01,[[ 0.70169336  0.29830661]],,0
259.76735,48.98929,0.005566,0.000157,2.245545,3.16121,9.4897,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.767DEC48.989.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.0955&DEC=49.4133&SR=0.01,[[ 0.47875312  0.52124691]],,0
259.76718,48.98917,0.005577,0.000149,3.438133,2.25933,10.9636,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.767DEC48.989.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=286.7206&DEC=50.1618&SR=0.01,[[ 0.82841891  0.1715811 ]],,0
259.75495,48.08288,0.001594,0.000136,2.264133,3.21619,9.3555,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.755DEC48.083.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=288.5279&DEC=51.2648&SR=0.01,[[ 0.86703795  0.132962  ]],,0
259.74986,51.75633,0.009517,0.000181,2.731755,2.40328,-7.4807,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.75DEC51.756.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=286.0335&DEC=50.0063&SR=0.01,[[ 0.48174876  0.51825124]],,0
259.74984,51.75631,0.009516,0.000173,2.413374,2.74783,-12.2472,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.75DEC51.756.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.5954&DEC=50.1499&SR=0.01,[[ 0.70956063  0.2904394 ]],,0
259.73663,50.66145,0.003468,0.000197,3.145411,2.57518,-13.7372,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.737DEC50.661.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.1387&DEC=50.9947&SR=0.01,[[ 0.80372274  0.1962772 ]],,0
259.73122,48.16829,0.003714,0.000136,2.504047,3.83337,9.4184,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.731DEC48.168.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.6076&DEC=50.9019&SR=0.01,[[ 0.86307162  0.13692844]],,0
259.72916,51.6554,0.00117808,0.000126,0,0,0,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.729DEC51.655.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.9498&DEC=48.4888&SR=0.01,[[ 0.75830227  0.24169777]],,0
259.72906,51.65546,0.001129,0.000125,2.884167,3.3814,-9.1984,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.729DEC51.655.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=257.4492&DEC=49.9179&SR=0.01,[[ 0.74904329  0.25095665]],,0
259.7166,48.6707,0.036331,0.000546,2.315297,3.62315,-0.0228,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.717DEC48.671.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.5857&DEC=51.0034&SR=0.01,[[ 0.81444514  0.18555491]],,0
259.70809,49.76989,0.00112,0.000119,2.608343,4.00426,-9.4766,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.708DEC49.77.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.9669&DEC=51.2525&SR=0.01,[[ 0.78066337  0.21933664]],,0
259.70048,50.66303,0.00167731,0.000146,0,0,0,FITST23/VLASS1.1.ql.T23t18.J171533+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.7DEC50.663.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.6427&DEC=49.9814&SR=0.01,[[ 0.93958288  0.06041718]],,0
259.69916,50.66348,0.000941,0.000197,16.946659,4.9596,-9.9338,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.699DEC50.663.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.6214&DEC=51.1598&SR=0.01,[[ 0.47261193  0.5273881 ]],,0
259.69738,49.76364,0.001109,0.000119,3.801334,2.04534,4.8784,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.697DEC49.764.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=286.7111&DEC=49.6544&SR=0.01,[[ 0.65210265  0.34789735]],,0
259.67866,51.88584,0.001008,0.000129,2.95182,7.17257,9.9199,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.679DEC51.886.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.7137&DEC=51.0533&SR=0.01,[[ 0.39798447  0.6020155 ]],,0
259.67129,51.9954,0.00573,0.000166,2.785083,5.09324,9.6679,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.671DEC51.995.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.3252&DEC=49.6021&SR=0.01,[[ 0.4620086  0.5379914]],,0
259.66889,51.89345,0.001336,0.00013,2.723508,2.26378,11.0864,FITST23/VLASS1.1.ql.T23t18.J171553+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.669DEC51.893.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=298.4569&DEC=48.6511&SR=0.01,[[ 0.76748091  0.23251902]],,0
259.65556,50.78118,0.015746,0.000633,3.645942,3.1235,-9.9937,FITST23/VLASS1.1.ql.T23t18.J171533+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.656DEC50.781.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.6916&DEC=49.7364&SR=0.01,[[ 0.72088909  0.27911091]],,0
259.65534,50.78104,0.015688,0.000653,3.680061,3.09427,-9.9729,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA259.655DEC50.781.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.2099&DEC=49.8191&SR=0.01,[[ 0.74198651  0.25801349]],,0
