# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) "
185.05228,20.98564,0.001666,0.000135,3.176843,9.09701,0.0975,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.052DEC20.986.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0523&DEC=20.9856&SR=0.01,[[ 0.55254328  0.44745678]]
185.05073,20.98459,0.001648,0.000135,2.990394,10.03809,6.3501,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.051DEC20.985.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0507&DEC=20.9846&SR=0.01,[[ 0.63716424  0.36283576]]
185.05043,20.98511,0.00238852,0.000137,0,0,0,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.05DEC20.985.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0504&DEC=20.9851&SR=0.01,[[ 0.77048856  0.22951145]]
185.04886,19.99392,0.003848,0.000172,2.370149,4.06279,-9.8374,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.049DEC19.994.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0489&DEC=19.9939&SR=0.01,[[ 0.68847692  0.31152305]]
185.0465,20.95586,0.00096,0.000135,5.571777,3.10629,10.2864,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.047DEC20.956.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0465&DEC=20.9559&SR=0.01,[[ 0.79496837  0.20503163]]
185.04455,21.83955,0.00328,0.000137,2.421511,3.40419,-10.0026,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.045DEC21.84.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0446&DEC=21.8396&SR=0.01,[[ 0.94137174  0.05862826]]
185.03808,22.33927,0.008895,0.000172,2.359544,3.0089,-9.9327,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.038DEC22.339.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0381&DEC=22.3393&SR=0.01,[[ 0.86588871  0.1341113 ]]
185.03065,23.85408,0.001718,0.000153,2.262362,2.59287,-9.992,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.031DEC23.854.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0307&DEC=23.8541&SR=0.01,[[ 0.688761    0.31123903]]
185.02272,23.30778,0.002096,0.000153,2.459223,4.73856,-9.7288,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.023DEC23.308.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0227&DEC=23.3078&SR=0.01,[[ 0.88174725  0.11825273]]
185.01999,20.06823,0.001138,0.000136,2.715074,5.42967,-9.6071,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.02DEC20.068.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.02&DEC=20.0682&SR=0.01,[[ 0.78771418  0.21228574]]
185.00055,20.87438,0.001043,0.000135,2.306268,3.93808,-9.846,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA185.001DEC20.874.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=185.0006&DEC=20.8744&SR=0.01,[[ 0.68999255  0.31000739]]
184.99579,23.26636,0.002015,0.000153,2.821429,3.16926,-9.395,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.996DEC23.266.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9958&DEC=23.2664&SR=0.01,[[ 0.80057335  0.19942662]]
184.98222,22.11023,0.002716,0.000172,3.65197,2.47523,22.9481,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.982DEC22.11.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9822&DEC=22.1102&SR=0.01,[[ 0.34735045  0.65264958]]
184.97094,23.06068,0.020599,0.000287,2.385136,2.71841,-9.9934,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.971DEC23.061.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9709&DEC=23.0607&SR=0.01,[[ 0.67047673  0.32952327]]
184.96443,21.30014,0.007216,0.000156,2.356942,3.4085,-9.8761,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.964DEC21.3.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9644&DEC=21.3001&SR=0.01,[[ 0.87799168  0.12200832]]
184.95639,21.45472,0.001191,0.000137,2.761804,3.46081,-10.0538,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.956DEC21.455.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9564&DEC=21.4547&SR=0.01,[[ 0.82666928  0.17333078]]
184.95398,20.84064,0.0023,0.000135,2.943302,4.44938,-9.9194,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.954DEC20.841.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.954&DEC=20.8406&SR=0.01,[[ 0.87299716  0.12700287]]
184.95328,22.81247,0.004791,0.000196,3.007566,11.36799,-9.5754,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.953DEC22.812.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9533&DEC=22.8125&SR=0.01,[[ 0.56423301  0.43576705]]
184.95059,22.81121,0.007847,0.000195,2.543157,4.17793,-9.6694,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.951DEC22.811.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9506&DEC=22.8112&SR=0.01,[[ 0.6624459   0.33755416]]
184.94578,20.42323,0.011062,0.000252,3.243633,4.48866,-9.993,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.946DEC20.423.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9458&DEC=20.4232&SR=0.01,[[ 0.84133637  0.1586636 ]]
184.94186,22.91968,0.001521,0.000172,3.135798,7.958,9.626,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.942DEC22.92.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9419&DEC=22.9197&SR=0.01,[[ 0.52988297  0.470117  ]]
184.93932,22.74476,0.001771,0.000172,3.195897,2.2763,10.4769,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.939DEC22.745.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9393&DEC=22.7448&SR=0.01,[[ 0.78803432  0.21196572]]
184.92077,22.02589,0.003055,0.000172,3.268065,3.02003,-10.4319,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.921DEC22.026.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9208&DEC=22.0259&SR=0.01,[[ 0.6479432  0.3520568]]
184.91325,21.34292,0.001316,0.000137,2.653665,4.4501,9.2915,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.913DEC21.343.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9133&DEC=21.3429&SR=0.01,[[ 0.84102124  0.15897879]]
184.90514,20.99933,0.00511,0.000223,8.043552,4.13746,-9.655,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.905DEC20.999.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9051&DEC=20.9993&SR=0.01,[[ 0.66555053  0.3344495 ]]
184.90495,20.99922,0.005178,0.000213,7.966584,3.56654,-9.6689,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.905DEC20.999.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.905&DEC=20.9992&SR=0.01,[[ 0.74138629  0.25861374]]
184.90384,20.99796,0.005066,0.00022,8.25547,4.08594,-9.5744,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.904DEC20.998.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9038&DEC=20.998&SR=0.01,[[ 0.69322008  0.30677992]]
184.90365,20.9978,0.004936,0.000216,8.244594,3.58185,-0.1674,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.904DEC20.998.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9037&DEC=20.9978&SR=0.01,[[ 0.74227536  0.25772464]]
184.90251,21.00285,0.002063,0.00023,3.11409,6.09802,-16.4773,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.903DEC21.003.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9025&DEC=21.0029&SR=0.01,[[ 0.7021395   0.29786047]]
184.90233,21.00268,0.001944,0.000207,5.841486,3.06618,10.1661,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.902DEC21.003.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9023&DEC=21.0027&SR=0.01,[[ 0.86862421  0.13137576]]
184.90184,21.24011,0.000957,0.000137,5.575413,2.47509,9.7048,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.902DEC21.24.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.9018&DEC=21.2401&SR=0.01,[[ 0.63120043  0.36879954]]
184.90097,22.35312,0.002045,0.000172,3.049415,2.20824,13.7578,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.901DEC22.353.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.901&DEC=22.3531&SR=0.01,[[ 0.52925837  0.47074154]]
184.87884,22.17952,0.001489,0.000172,3.920075,2.6859,10.2319,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.879DEC22.18.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8788&DEC=22.1795&SR=0.01,[[ 0.68059939  0.31940064]]
184.8753,22.36182,0.003078,0.000172,4.080249,6.88775,-10.0951,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.875DEC22.362.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8753&DEC=22.3618&SR=0.01,[[ 0.68229949  0.31770051]]
184.87242,20.56488,0.001431,0.000135,2.596475,4.37586,-9.9042,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.872DEC20.565.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8724&DEC=20.5649&SR=0.01,[[ 0.90400171  0.09599826]]
184.87065,20.0203,0.001525,0.000174,3.843774,6.42521,-9.9672,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.871DEC20.02.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8707&DEC=20.0203&SR=0.01,[[ 0.87582719  0.1241728 ]]
184.86694,20.65548,0.004328,0.000137,2.471841,4.11055,-9.8571,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.867DEC20.655.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8669&DEC=20.6555&SR=0.01,[[ 0.76345789  0.23654217]]
184.86502,20.21671,0.042189,0.000701,2.387435,4.21006,-9.8532,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.865DEC20.217.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.865&DEC=20.2167&SR=0.01,[[ 0.80002367  0.1999764 ]]
184.86425,20.40084,0.001184,0.000144,11.26733,3.51245,9.6204,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.864DEC20.401.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8643&DEC=20.4008&SR=0.01,[[ 0.87726164  0.12273843]]
184.8612,23.62321,0.002728,0.000153,2.699901,3.38525,9.8069,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.861DEC23.623.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8612&DEC=23.6232&SR=0.01,[[ 0.79485977  0.20514028]]
184.86101,22.22629,0.003112,0.000172,2.386702,3.08882,8.9001,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.861DEC22.226.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.861&DEC=22.2263&SR=0.01,[[ 0.87343049  0.12656952]]
184.85947,21.98229,0.000954,0.000137,5.205896,10.87329,9.8259,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.859DEC21.982.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8595&DEC=21.9823&SR=0.01,[[ 0.55147165  0.44852838]]
184.85604,20.38661,0.003919,0.000146,2.429393,3.95782,-9.8398,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.856DEC20.387.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.856&DEC=20.3866&SR=0.01,[[ 0.90094155  0.09905849]]
184.84693,23.83977,0.003461,0.000153,2.41324,2.8939,8.787,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.847DEC23.84.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8469&DEC=23.8398&SR=0.01,[[ 0.66514659  0.33485335]]
184.84622,22.71313,0.001649,0.000172,7.572665,6.06236,9.8038,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.846DEC22.713.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8462&DEC=22.7131&SR=0.01,[[ 0.24259998  0.75739998]]
184.84498,22.71917,0.00097,0.000172,11.583466,6.46672,-10.2251,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.845DEC22.719.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.845&DEC=22.7192&SR=0.01,[[ 0.20308609  0.79691398]]
184.84153,22.79724,0.003497,0.000172,2.403629,3.03359,2.7203,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.842DEC22.797.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8415&DEC=22.7972&SR=0.01,[[ 0.87408674  0.12591322]]
184.83805,21.72361,0.001451,0.000137,2.614063,3.70914,-9.6254,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.838DEC21.724.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8381&DEC=21.7236&SR=0.01,[[ 0.83250791  0.16749208]]
184.83349,20.82023,0.001905,0.000135,2.717239,4.42754,-9.8763,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.833DEC20.82.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8335&DEC=20.8202&SR=0.01,[[ 0.88943458  0.11056539]]
184.82898,20.7333,0.001883,0.000135,2.633576,4.75722,-9.928,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.829DEC20.733.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.829&DEC=20.7333&SR=0.01,[[ 0.61741424  0.38258573]]
184.8216,20.33993,0.003814,0.000171,3.044672,9.67934,-10.1444,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.822DEC20.34.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8216&DEC=20.3399&SR=0.01,[[ 0.75152063  0.24847932]]
184.81944,20.00445,0.021317,0.000906,2.419346,4.36183,-9.9105,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.819DEC20.004.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8194&DEC=20.0045&SR=0.01,[[ 0.74763602  0.25236398]]
184.81608,20.00138,0.046668,0.000936,2.771593,4.25602,-10.0159,VLASS1.1.ql.T16t17.J121909+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.816DEC20.001.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8161&DEC=20.0014&SR=0.01,[[ 0.7216863  0.2783137]]
184.81584,21.78475,0.001836,0.000137,3.698307,2.63285,10.2661,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.816DEC21.785.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8158&DEC=21.7848&SR=0.01,[[ 0.88447243  0.11552761]]
184.80087,23.35591,0.001379,0.000153,2.391134,2.86559,9.0952,VLASS1.1.ql.T16t17.J121933+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.801DEC23.356.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.8009&DEC=23.3559&SR=0.01,[[ 0.87943429  0.12056571]]
184.79703,21.06199,0.003876,0.000137,2.540259,3.55703,-6.6684,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.797DEC21.062.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.797&DEC=21.062&SR=0.01,[[ 0.74562728  0.25437272]]
184.79665,21.91501,0.008084,0.000197,2.99526,4.73195,-9.7394,VLASS1.1.ql.T16t17.J121916+213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.797DEC21.915.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.7967&DEC=21.915&SR=0.01,[[ 0.81702971  0.18297032]]
184.79385,22.72656,0.001436,0.000172,2.368248,3.0872,-9.7351,VLASS1.1.ql.T16t17.J121924+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST16/RA184.794DEC22.727.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=184.7939&DEC=22.7266&SR=0.01,[[ 0.72090733  0.2790927 ]]
